Time,Speed (m/s)
1479.18,0
1479.2,0
1479.22,0
1479.24,0
1479.26,0
1479.28,0
1479.3,0
1479.32,0
1479.34,0
1479.36,0
1479.38,0
1479.4,0
1479.42,0
1479.44,0
1479.46,0
1479.48,0
1479.5,0
1479.52,0
1479.54,0
1479.56,0
1479.58,0
1479.6,0
1479.62,0
1479.64,0
1479.66,0
1479.68,0
1479.7,0
1479.72,0
1479.74,0
1479.76,0
1479.78,0
1479.8,0
1479.82,0
1479.84,0
1479.86,0
1479.88,0
1479.9,0
1479.92,0
1479.94,0
1479.96,0
1479.98,0
1480,0
1480.02,0
1480.04,0
1480.06,0
1480.08,0
1480.1,0
1480.12,0
1480.14,0
1480.16,0
1480.18,0
1480.2,0
1480.22,0
1480.24,0
1480.26,0
1480.28,0
1480.3,0
1480.32,0
1480.34,0
1480.36,0
1480.38,0
1480.4,0
1480.42,0
1480.44,0
1480.46,0
1480.48,0
1480.5,0
1480.52,0
1480.54,0
1480.56,0
1480.58,0
1480.6,0
1480.62,0
1480.64,0
1480.66,0
1480.68,0
1480.7,0
1480.72,0
1480.74,0
1480.76,0
1480.78,0
1480.8,0
1480.82,0
1480.84,0
1480.86,0
1480.88,0
1480.9,0
1480.92,0
1480.94,0
1480.96,0
1480.98,0
1481,0
1481.02,0
1481.04,0
1481.06,0
1481.08,0
1481.1,0
1481.12,0
1481.14,0
1481.16,0
1481.18,0
1481.2,0
1481.22,0
1481.24,0
1481.26,0
1481.28,0
1481.3,0
1481.32,0
1481.34,0
1481.36,0
1481.38,0
1481.4,0
1481.42,0
1481.44,0
1481.46,0
1481.48,0
1481.5,0
1481.52,0
1481.54,0
1481.56,0
1481.58,0
1481.6,0
1481.62,0
1481.64,0
1481.66,0
1481.68,0
1481.7,0
1481.72,0
1481.74,0
1481.76,0
1481.78,0
1481.8,0
1481.82,0
1481.84,0
1481.86,0
1481.88,0
1481.9,0
1481.92,0
1481.94,0
1481.96,0
1481.98,0
1482,0
1482.02,0
1482.04,0
1482.06,0
1482.08,0
1482.1,0
1482.12,0
1482.14,0
1482.16,0
1482.18,0
1482.2,0
1482.22,0
1482.24,0
1482.26,0
1482.28,0
1482.3,0
1482.32,0
1482.34,0
1482.36,0
1482.38,0
1482.4,0
1482.42,0
1482.44,0
1482.46,0
1482.48,0
1482.5,0
1482.52,0
1482.54,0
1482.56,0
1482.58,0
1482.6,0
1482.62,0
1482.64,0
1482.66,0
1482.68,0
1482.7,0
1482.72,0
1482.74,0
1482.76,0
1482.78,0
1482.8,0
1482.82,0
1482.84,0
1482.86,0
1482.88,0
1482.9,0
1482.92,0
1482.94,0
1482.96,0
1482.98,0
1483,0
1483.02,0
1483.04,0
1483.06,0
1483.08,0
1483.1,0
1483.12,0
1483.14,0
1483.16,0
1483.18,0
1483.2,0
1483.22,0
1483.24,0
1483.26,0
1483.28,0
1483.3,0
1483.32,0
1483.34,0
1483.36,0
1483.38,0
1483.4,0
1483.42,0
1483.44,0
1483.46,0
1483.48,0
1483.5,0
1483.52,0
1483.54,0
1483.56,0
1483.58,0
1483.6,0
1483.62,0
1483.64,0
1483.66,0
1483.68,0
1483.7,0
1483.72,0
1483.74,0
1483.76,0
1483.78,0
1483.8,0
1483.82,0
1483.84,0
1483.86,0
1483.88,0
1483.9,0
1483.92,0
1483.94,0
1483.96,0
1483.98,0
1484,0
1484.02,0
1484.04,0
1484.06,0
1484.08,0
1484.1,0
1484.12,0
1484.14,0
1484.16,0
1484.18,0
1484.2,0
1484.22,0
1484.24,0
1484.26,0
1484.28,0
1484.3,0
1484.32,0
1484.34,0
1484.36,0
1484.38,0
1484.4,0
1484.42,0
1484.44,0
1484.46,0
1484.48,0
1484.5,0
1484.52,0
1484.54,0
1484.56,0
1484.58,0
1484.6,0
1484.62,0
1484.64,0
1484.66,0
1484.68,0
1484.7,0
1484.72,0
1484.74,0
1484.76,0
1484.78,0
1484.8,0
1484.82,0
1484.84,0
1484.86,0
1484.88,0
1484.9,0
1484.92,0
1484.94,0
1484.96,0
1484.98,0
1485,0
1485.02,0
1485.04,0
1485.06,0
1485.08,0
1485.1,0
1485.12,0
1485.14,0
1485.16,0
1485.18,0
1485.2,0
1485.22,0
1485.24,0
1485.26,0
1485.28,0
1485.3,0
1485.32,0
1485.34,0
1485.36,0
1485.38,0
1485.4,0
1485.42,0
1485.44,0
1485.46,0
1485.48,0
1485.5,0
1485.52,0
1485.54,0
1485.56,0
1485.58,0
1485.6,0
1485.62,0
1485.64,0
1485.66,0
1485.68,0
1485.7,0
1485.72,0
1485.74,0
1485.76,0
1485.78,0
1485.8,0
1485.82,0
1485.84,0
1485.86,0
1485.88,0
1485.9,0
1485.92,0
1485.94,0
1485.96,0
1485.98,0
1486,0
1486.02,0
1486.04,0
1486.06,0
1486.08,0
1486.1,0
1486.12,0
1486.14,0
1486.16,0
1486.18,0
1486.2,0
1486.22,0
1486.24,0
1486.26,0
1486.28,0
1486.3,0
1486.32,0
1486.34,0
1486.36,0
1486.38,0
1486.4,0
1486.42,0
1486.44,0
1486.46,0
1486.48,0
1486.5,0
1486.52,0
1486.54,0
1486.56,0
1486.58,0
1486.6,0
1486.62,0
1486.64,0
1486.66,0
1486.68,0
1486.7,0
1486.72,0
1486.74,0
1486.76,0
1486.78,0
1486.8,0
1486.82,0
1486.84,0
1486.86,0
1486.88,0
1486.9,0
1486.92,0
1486.94,0
1486.96,0
1486.98,0
1487,0
1487.02,0
1487.04,0
1487.06,0
1487.08,0
1487.1,0
1487.12,0
1487.14,0
1487.16,0
1487.18,0
1487.2,0
1487.22,0
1487.24,0
1487.26,0
1487.28,0
1487.3,0
1487.32,0
1487.34,0
1487.36,0
1487.38,0
1487.4,0
1487.42,0
1487.44,0
1487.46,0
1487.48,0
1487.5,0
1487.52,0
1487.54,0
1487.56,0
1487.58,0
1487.6,0
1487.62,0
1487.64,0
1487.66,0
1487.68,0
1487.7,0
1487.72,0
1487.74,0
1487.76,0
1487.78,0
1487.8,0
1487.82,0
1487.84,0
1487.86,0
1487.88,0
1487.9,0
1487.92,0
1487.94,0
1487.96,0
1487.98,0
1488,0
1488.02,0
1488.04,0
1488.06,0
1488.08,0
1488.1,0
1488.12,0
1488.14,0
1488.16,0
1488.18,0
1488.2,0
1488.22,0
1488.24,0
1488.26,0
1488.28,0
1488.3,0
1488.32,0
1488.34,0
1488.36,0
1488.38,0
1488.4,0
1488.42,0
1488.44,0
1488.46,0
1488.48,0
1488.5,0
1488.52,0
1488.54,0
1488.56,0
1488.58,0
1488.6,0
1488.62,0
1488.64,0
1488.66,0
1488.68,0
1488.7,0
1488.72,0
1488.74,0
1488.76,0
1488.78,0
1488.8,0
1488.82,0
1488.84,0
1488.86,0
1488.88,0
1488.9,0
1488.92,0
1488.94,0
1488.96,0
1488.98,0
1489,0
1489.02,0
1489.04,0
1489.06,0
1489.08,0
1489.1,0
1489.12,0
1489.14,0
1489.16,0
1489.18,0
1489.2,0
1489.22,0
1489.24,0
1489.26,0
1489.28,0
1489.3,0
1489.32,0
1489.34,0
1489.36,0
1489.38,0
1489.4,0
1489.42,0
1489.44,0
1489.46,0
1489.48,0
1489.5,0
1489.52,0
1489.54,0
1489.56,0
1489.58,0
1489.6,0
1489.62,0
1489.64,0
1489.66,0
1489.68,0
1489.7,0
1489.72,0
1489.74,0
1489.76,0
1489.78,0
1489.8,0
1489.82,0
1489.84,0
1489.86,0
1489.88,0
1489.9,0
1489.92,0
1489.94,0
1489.96,0
1489.98,0
1490,0
1490.02,0
1490.04,0
1490.06,0
1490.08,0
1490.1,0
1490.12,0
1490.14,0
1490.16,0
1490.18,0
1490.2,0
1490.22,0
1490.24,0
1490.26,0
1490.28,0
1490.3,0
1490.32,0
1490.34,0
1490.36,0
1490.38,0
1490.4,0
1490.42,0
1490.44,0
1490.46,0
1490.48,0
1490.5,0
1490.52,0
1490.54,0
1490.56,0
1490.58,0
1490.6,0
1490.62,0
1490.64,0
1490.66,0
1490.68,0
1490.7,0
1490.72,0
1490.74,0
1490.76,0
1490.78,0
1490.8,0
1490.82,0
1490.84,0
1490.86,0
1490.88,0
1490.9,0
1490.92,0
1490.94,0
1490.96,0
1490.98,0
1491,0
1491.02,0
1491.04,0
1491.06,0
1491.08,0
1491.1,0
1491.12,0
1491.14,0
1491.16,0
1491.18,0
1491.2,0
1491.22,0
1491.24,0
1491.26,0
1491.28,0
1491.3,0
1491.32,0
1491.34,0
1491.36,0
1491.38,0
1491.4,0
1491.42,0
1491.44,0
1491.46,0
1491.48,0
1491.5,0
1491.52,0
1491.54,0
1491.56,0
1491.58,0
1491.6,0
1491.62,0
1491.64,0
1491.66,0
1491.68,0
1491.7,0
1491.72,0
1491.74,0
1491.76,0
1491.78,0
1491.8,0
1491.82,0
1491.84,0
1491.86,0
1491.88,0
1491.9,0
1491.92,0
1491.94,0
1491.96,0
1491.98,0
1492,0
1492.02,0
1492.04,0
1492.06,0
1492.08,0
1492.1,0
1492.12,0
1492.14,0
1492.16,0
1492.18,0
1492.2,0
1492.22,0
1492.24,0
1492.26,0
1492.28,0
1492.3,0
1492.32,0
1492.34,0
1492.36,0
1492.38,0
1492.4,0
1492.42,0
1492.44,0
1492.46,0
1492.48,0
1492.5,0
1492.52,0
1492.54,0
1492.56,0
1492.58,0
1492.6,0
1492.62,0
1492.64,0
1492.66,0
1492.68,0
1492.7,0
1492.72,0
1492.74,0
1492.76,0
1492.78,0
1492.8,0
1492.82,0
1492.84,0
1492.86,0
1492.88,0
1492.9,0
1492.92,0
1492.94,0
1492.96,0
1492.98,0
1493,0
1493.02,0
1493.04,0
1493.06,0
1493.08,0
1493.1,0
1493.12,0
1493.14,0
1493.16,0
1493.18,0
1493.2,0
1493.22,0
1493.24,0
1493.26,0
1493.28,0
1493.3,0
1493.32,0
1493.34,0
1493.36,0
1493.38,0
1493.4,0
1493.42,0
1493.44,0
1493.46,0
1493.48,0
1493.5,0
1493.52,0
1493.54,0
1493.56,0
1493.58,0
1493.6,0
1493.62,0
1493.64,0
1493.66,0
1493.68,0
1493.7,0
1493.72,0
1493.74,0
1493.76,0
1493.78,0
1493.8,0
1493.82,0
1493.84,0
1493.86,0
1493.88,0
1493.9,0
1493.92,0
1493.94,0
1493.96,0
1493.98,0
1494,0
1494.02,0
1494.04,0
1494.06,0
1494.08,0
1494.1,0
1494.12,0
1494.14,0
1494.16,0
1494.18,0
1494.2,0
1494.22,0
1494.24,0
1494.26,0
1494.28,0
1494.3,0
1494.32,0
1494.34,0
1494.36,0
1494.38,0
1494.4,0
1494.42,0
1494.44,0
1494.46,0
1494.48,0
1494.5,0
1494.52,0
1494.54,0
1494.56,0
1494.58,0
1494.6,0
1494.62,0
1494.64,0
1494.66,0
1494.68,0
1494.7,0
1494.72,0
1494.74,0
1494.76,0
1494.78,0
1494.8,0
1494.82,0
1494.84,0
1494.86,0
1494.88,0
1494.9,0
1494.92,0
1494.94,0
1494.96,0
1494.98,0
1495,0
1495.02,0
1495.04,0
1495.06,0
1495.08,0
1495.1,0
1495.12,0
1495.14,0
1495.16,0
1495.18,0
1495.2,0
1495.22,0
1495.24,0
1495.26,0
1495.28,0
1495.3,0
1495.32,0
1495.34,0
1495.36,0
1495.38,0
1495.4,0
1495.42,0
1495.44,0
1495.46,0
1495.48,0
1495.5,0
1495.52,0
1495.54,0
1495.56,0
1495.58,0
1495.6,0
1495.62,0
1495.64,0
1495.66,0
1495.68,0
1495.7,0
1495.72,0
1495.74,0
1495.76,0
1495.78,0
1495.8,0
1495.82,0
1495.84,0
1495.86,0
1495.88,0
1495.9,0
1495.92,0
1495.94,0
1495.96,0
1495.98,0
1496,0
1496.02,0
1496.04,0
1496.06,0
1496.08,0
1496.1,0
1496.12,0
1496.14,0
1496.16,0
1496.18,0
1496.2,0
1496.22,0
1496.24,0
1496.26,0
1496.28,0
1496.3,0
1496.32,0
1496.34,0
1496.36,0
1496.38,0
1496.4,0
1496.42,0
1496.44,0
1496.46,0
1496.48,0
1496.5,0
1496.52,0
1496.54,0
1496.56,0
1496.58,0
1496.6,0
1496.62,0
1496.64,0
1496.66,0
1496.68,0
1496.7,0
1496.72,0
1496.74,0
1496.76,0
1496.78,0
1496.8,0
1496.82,0
1496.84,0
1496.86,0
1496.88,0
1496.9,0
1496.92,0
1496.94,0
1496.96,0
1496.98,0
1497,0
1497.02,0
1497.04,0
1497.06,0
1497.08,0
1497.1,0
1497.12,0
1497.14,0
1497.16,0
1497.18,0
1497.2,0
1497.22,0
1497.24,0
1497.26,0
1497.28,0
1497.3,0
1497.32,0
1497.34,0
1497.36,0
1497.38,0
1497.4,0
1497.42,0
1497.44,0
1497.46,0
1497.48,0
1497.5,0
1497.52,0
1497.54,0
1497.56,0
1497.58,0
1497.6,0
1497.62,0
1497.64,0
1497.66,0
1497.68,0
1497.7,0
1497.72,0
1497.74,0
1497.76,0
1497.78,0
1497.8,0
1497.82,0
1497.84,0
1497.86,0
1497.88,0
1497.9,0
1497.92,0
1497.94,0
1497.96,0
1497.98,0
1498,0
1498.02,0
1498.04,0
1498.06,0
1498.08,0
1498.1,0
1498.12,0
1498.14,0
1498.16,0
1498.18,0
1498.2,0
1498.22,0
1498.24,0
1498.26,0
1498.28,0
1498.3,0
1498.32,0
1498.34,0
1498.36,0
1498.38,0
1498.4,0
1498.42,0
1498.44,0
1498.46,0
1498.48,0
1498.5,0
1498.52,0
1498.54,0
1498.56,0
1498.58,0
1498.6,0
1498.62,0
1498.64,0
1498.66,0
1498.68,0
1498.7,0
1498.72,0
1498.74,0
1498.76,0
1498.78,0
1498.8,0
1498.82,0
1498.84,0
1498.86,0
1498.88,0
1498.9,0
1498.92,0
1498.94,0
1498.96,0
1498.98,0
1499,0
1499.02,0
1499.04,0
1499.06,0
1499.08,0
1499.1,0
1499.12,0
1499.14,0
1499.16,0
1499.18,0
1499.2,0
1499.22,0
1499.24,0
1499.26,0
1499.28,0
1499.3,0
1499.32,0
1499.34,0
1499.36,0
1499.38,0
1499.4,0
1499.42,0
1499.44,0
1499.46,0
1499.48,0
1499.5,0
1499.52,0
1499.54,0
1499.56,0
1499.58,0
1499.6,0
1499.62,0
1499.64,0
1499.66,0
1499.68,0
1499.7,0
1499.72,0
1499.74,0
1499.76,0
1499.78,0
1499.8,0
1499.82,0
1499.84,0
1499.86,0
1499.88,0
1499.9,0
1499.92,0
1499.94,0
1499.96,0
1499.98,0
1500,0
1500.02,0
1500.04,0
1500.06,0
1500.08,0
1500.1,0
1500.12,0
1500.14,0
1500.16,0
1500.18,0
1500.2,0
1500.22,0
1500.24,0
1500.26,0
1500.28,0
1500.3,0
1500.32,0
1500.34,0
1500.36,0
1500.38,0
1500.4,0
1500.42,0
1500.44,0
1500.46,0
1500.48,0
1500.5,0
1500.52,0
1500.54,0
1500.56,0
1500.58,0
1500.6,0
1500.62,0
1500.64,0
1500.66,0
1500.68,0
1500.7,0
1500.72,0
1500.74,0
1500.76,0
1500.78,0
1500.8,0
1500.82,0
1500.84,0
1500.86,0
1500.88,0
1500.9,0
1500.92,0
1500.94,0
1500.96,0
1500.98,0
1501,0
1501.02,0
1501.04,0
1501.06,0
1501.08,0
1501.1,0
1501.12,0
1501.14,0
1501.16,0
1501.18,0
1501.2,0
1501.22,0
1501.24,0
1501.26,0
1501.28,0
1501.3,0
1501.32,0
1501.34,0
1501.36,0
1501.38,0
1501.4,0
1501.42,0
1501.44,0
1501.46,0
1501.48,0
1501.5,0
1501.52,0
1501.54,0
1501.56,0
1501.58,0
1501.6,0
1501.62,0
1501.64,0
1501.66,0
1501.68,0
1501.7,0
1501.72,0
1501.74,0
1501.76,0
1501.78,0
1501.8,0
1501.82,0
1501.84,0
1501.86,0
1501.88,0
1501.9,0
1501.92,0
1501.94,0
1501.96,0
1501.98,0
1502,0
1502.02,0
1502.04,0
1502.06,0
1502.08,0
1502.1,0
1502.12,0
1502.14,0
1502.16,0
1502.18,0
1502.2,0
1502.22,0
1502.24,0
1502.26,0
1502.28,0
1502.3,0
1502.32,0
1502.34,0
1502.36,0
1502.38,0
1502.4,0
1502.42,0
1502.44,0
1502.46,0
1502.48,0
1502.5,0
1502.52,0
1502.54,0
1502.56,0
1502.58,0
1502.6,0
1502.62,0
1502.64,0
1502.66,0
1502.68,0
1502.7,0
1502.72,0
1502.74,0
1502.76,0
1502.78,0
1502.8,0
1502.82,0
1502.84,0
1502.86,0
1502.88,0
1502.9,0
1502.92,0
1502.94,0
1502.96,0
1502.98,0
1503,0
1503.02,0
1503.04,0
1503.06,0
1503.08,0
1503.1,0
1503.12,0
1503.14,0
1503.16,0
1503.18,0
1503.2,0
1503.22,0
1503.24,0
1503.26,0
1503.28,0
1503.3,0
1503.32,0
1503.34,0
1503.36,0
1503.38,0
1503.4,0
1503.42,0
1503.44,0
1503.46,0
1503.48,0
1503.5,0
1503.52,0
1503.54,0
1503.56,0
1503.58,0
1503.6,0
1503.62,0
1503.64,0
1503.66,0
1503.68,0
1503.7,0
1503.72,0
1503.74,0
1503.76,0
1503.78,0
1503.8,0
1503.82,0
1503.84,0
1503.86,0
1503.88,0
1503.9,0
1503.92,0
1503.94,0
1503.96,0
1503.98,0
1504,0
1504.02,0
1504.04,0
1504.06,0
1504.08,0
1504.1,0
1504.12,0
1504.14,0
1504.16,0
1504.18,0
1504.2,0
1504.22,0
1504.24,0
1504.26,0
1504.28,0
1504.3,0
1504.32,0
1504.34,0
1504.36,0
1504.38,0
1504.4,0
1504.42,0
1504.44,0
1504.46,0
1504.48,0
1504.5,0
1504.52,0
1504.54,0
1504.56,0
1504.58,0
1504.6,0
1504.62,0
1504.64,0
1504.66,0
1504.68,0
1504.7,0
1504.72,0
1504.74,0
1504.76,0
1504.78,0
1504.8,0
1504.82,0
1504.84,0
1504.86,0
1504.88,0
1504.9,0
1504.92,0
1504.94,0
1504.96,0
1504.98,0
1505,0
1505.02,0
1505.04,0
1505.06,0
1505.08,0
1505.1,0
1505.12,0
1505.14,0
1505.16,0
1505.18,0
1505.2,0
1505.22,0
1505.24,0
1505.26,0
1505.28,0
1505.3,0
1505.32,0
1505.34,0
1505.36,0
1505.38,0
1505.4,0
1505.42,0
1505.44,0
1505.46,0
1505.48,0
1505.5,0
1505.52,0
1505.54,0
1505.56,0
1505.58,0
1505.6,0
1505.62,0
1505.64,0
1505.66,0
1505.68,0
1505.7,0
1505.72,0
1505.74,0
1505.76,0
1505.78,0
1505.8,0
1505.82,0
1505.84,0
1505.86,0
1505.88,0
1505.9,0
1505.92,0
1505.94,0
1505.96,0
1505.98,0
1506,0
1506.02,0
1506.04,0
1506.06,0
1506.08,0
1506.1,0
1506.12,0
1506.14,0
1506.16,0
1506.18,0
1506.2,0
1506.22,0
1506.24,0
1506.26,0
1506.28,0
1506.3,0
1506.32,0
1506.34,0
1506.36,0
1506.38,0
1506.4,0
1506.42,0
1506.44,0
1506.46,0
1506.48,0
1506.5,0
1506.52,0
1506.54,0
1506.56,0
1506.58,0
1506.6,0
1506.62,0
1506.64,0
1506.66,0
1506.68,0
1506.7,0
1506.72,0
1506.74,0
1506.76,0
1506.78,0
1506.8,0
1506.82,0
1506.84,0
1506.86,0
1506.88,0
1506.9,0
1506.92,0
1506.94,0
1506.96,0
1506.98,0
1507,0
1507.02,0
1507.04,0
1507.06,0
1507.08,0
1507.1,0
1507.12,0
1507.14,0
1507.16,0
1507.18,0
1507.2,0
1507.22,0
1507.24,0
1507.26,0
1507.28,0
1507.3,0
1507.32,0
1507.34,0
1507.36,0
1507.38,0
1507.4,0
1507.42,0
1507.44,0
1507.46,0
1507.48,0
1507.5,0
1507.52,0
1507.54,0
1507.56,0
1507.58,0
1507.6,0
1507.62,0
1507.64,0
1507.66,0
1507.68,0
1507.7,0
1507.72,0
1507.74,0
1507.76,0
1507.78,0
1507.8,0
1507.82,0
1507.84,0
1507.86,0
1507.88,0
1507.9,0
1507.92,0
1507.94,0
1507.96,0
1507.98,0
1508,0
1508.02,0
1508.04,0
1508.06,0
1508.08,0
1508.1,0
1508.12,0
1508.14,0
1508.16,0
1508.18,0
1508.2,0
1508.22,0
1508.24,0
1508.26,0
1508.28,0
1508.3,0
1508.32,0
1508.34,0
1508.36,0
1508.38,0
1508.4,0
1508.42,0
1508.44,0
1508.46,0
1508.48,0
1508.5,0
1508.52,0
1508.54,0
1508.56,0
1508.58,0
1508.6,0
1508.62,0
1508.64,0
1508.66,0
1508.68,0
1508.7,0
1508.72,0
1508.74,0
1508.76,0
1508.78,0
1508.8,0
1508.82,0
1508.84,0
1508.86,0
1508.88,0
1508.9,0
1508.92,0
1508.94,0
1508.96,0
1508.98,0
1509,0
1509.02,0
1509.04,0
1509.06,0
1509.08,0
1509.1,0
1509.12,0
1509.14,0
1509.16,0
1509.18,0
1509.2,0
1509.22,0
1509.24,0
1509.26,0
1509.28,0
1509.3,0
1509.32,0
1509.34,0
1509.36,0
1509.38,0
1509.4,0
1509.42,0
1509.44,0
1509.46,0
1509.48,0
1509.5,0
1509.52,0
1509.54,0
1509.56,0
1509.58,0
1509.6,0
1509.62,0
1509.64,0
1509.66,0
1509.68,0
1509.7,0
1509.72,0
1509.74,0
1509.76,0
1509.78,0
1509.8,0
1509.82,0
1509.84,0
1509.86,0
1509.88,0
1509.9,0
1509.92,0
1509.94,0
1509.96,0
1509.98,0
1510,0
1510.02,0
1510.04,0
1510.06,0
1510.08,0
1510.1,0
1510.12,0
1510.14,0
1510.16,0
1510.18,0
1510.2,0
1510.22,0
1510.24,0
1510.26,0
1510.28,0
1510.3,0
1510.32,0
1510.34,0
1510.36,0
1510.38,0
1510.4,0
1510.42,0
1510.44,0
1510.46,0
1510.48,0
1510.5,0
1510.52,0
1510.54,0
1510.56,0
1510.58,0
1510.6,0
1510.62,0
1510.64,0
1510.66,0
1510.68,0
1510.7,0
1510.72,0
1510.74,0
1510.76,0
1510.78,0
1510.8,0
1510.82,0
1510.84,0
1510.86,0
1510.88,0
1510.9,0
1510.92,0
1510.94,0
1510.96,0
1510.98,0
1511,0
1511.02,0
1511.04,0
1511.06,0
1511.08,0
1511.1,0
1511.12,0
1511.14,0
1511.16,0
1511.18,0
1511.2,0
1511.22,0
1511.24,0
1511.26,0
1511.28,0
1511.3,0
1511.32,0
1511.34,0
1511.36,0
1511.38,0
1511.4,0
1511.42,0
1511.44,0
1511.46,0
1511.48,0
1511.5,0
1511.52,0
1511.54,0
1511.56,0
1511.58,0
1511.6,0
1511.62,0
1511.64,0
1511.66,0
1511.68,0
1511.7,0
1511.72,0
1511.74,0
1511.76,0
1511.78,0
1511.8,0
1511.82,0
1511.84,0
1511.86,0
1511.88,0
1511.9,0
1511.92,0
1511.94,0
1511.96,0
1511.98,0
1512,0
1512.02,0
1512.04,0
1512.06,0
1512.08,0
1512.1,0
1512.12,0
1512.14,0
1512.16,0
1512.18,0
1512.2,0
1512.22,0
1512.24,0
1512.26,0
1512.28,0
1512.3,0
1512.32,0
1512.34,0
1512.36,0
1512.38,0
1512.4,0
1512.42,0
1512.44,0
1512.46,0
1512.48,0
1512.5,0
1512.52,0
1512.54,0
1512.56,0
1512.58,0
1512.6,0
1512.62,0
1512.64,0
1512.66,0
1512.68,0
1512.7,0
1512.72,0
1512.74,0
1512.76,0
1512.78,0
1512.8,0
1512.82,0
1512.84,0
1512.86,0
1512.88,0
1512.9,0
1512.92,0
1512.94,0
1512.96,0
1512.98,0
1513,0
1513.02,0
1513.04,0
1513.06,0
1513.08,0
1513.1,0
1513.12,0
1513.14,0
1513.16,0
1513.18,0
1513.2,0
1513.22,0
1513.24,0
1513.26,0
1513.28,0
1513.3,0
1513.32,0
1513.34,0
1513.36,0
1513.38,0
1513.4,0
1513.42,0
1513.44,0
1513.46,0
1513.48,0
1513.5,0
1513.52,0
1513.54,0
1513.56,0
1513.58,0
1513.6,0
1513.62,0
1513.64,0
1513.66,0
1513.68,0
1513.7,0
1513.72,0
1513.74,0
1513.76,0
1513.78,0
1513.8,0
1513.82,0
1513.84,0
1513.86,0
1513.88,0
1513.9,0
1513.92,0
1513.94,0
1513.96,0
1513.98,0
1514,0
1514.02,0
1514.04,0
1514.06,0
1514.08,0
1514.1,0
1514.12,0
1514.14,0
1514.16,0
1514.18,0
1514.2,0
1514.22,0
1514.24,0
1514.26,0
1514.28,0
1514.3,0
1514.32,0
1514.34,0
1514.36,0
1514.38,0
1514.4,0
1514.42,0
1514.44,0
1514.46,0
1514.48,0
1514.5,0
1514.52,0
1514.54,0
1514.56,0
1514.58,0
1514.6,0
1514.62,0
1514.64,0
1514.66,0
1514.68,0
1514.7,0
1514.72,0
1514.74,0
1514.76,0
1514.78,0
1514.8,0
1514.82,0
1514.84,0
1514.86,0
1514.88,0
1514.9,0
1514.92,0
1514.94,0
1514.96,0
1514.98,0
1515,0
1515.02,0
1515.04,0
1515.06,0
1515.08,0
1515.1,0
1515.12,0
1515.14,0
1515.16,0
1515.18,0
1515.2,0
1515.22,0
1515.24,0
1515.26,0
1515.28,0
1515.3,0
1515.32,0
1515.34,0
1515.36,0
1515.38,0
1515.4,0
1515.42,0
1515.44,0
1515.46,0
1515.48,0
1515.5,0
1515.52,0
1515.54,0
1515.56,0
1515.58,0
1515.6,0
1515.62,0
1515.64,0
1515.66,0
1515.68,0
1515.7,0
1515.72,0
1515.74,0
1515.76,0
1515.78,0
1515.8,0
1515.82,0
1515.84,0
1515.86,0
1515.88,0
1515.9,0
1515.92,0
1515.94,0
1515.96,0
1515.98,0
1516,0
1516.02,0
1516.04,0
1516.06,0
1516.08,0
1516.1,0
1516.12,0
1516.14,0
1516.16,0
1516.18,0
1516.2,0
1516.22,0
1516.24,0
1516.26,0
1516.28,0
1516.3,0
1516.32,0
1516.34,0
1516.36,0
1516.38,0
1516.4,0
1516.42,0
1516.44,0
1516.46,0
1516.48,0
1516.5,0
1516.52,0
1516.54,0
1516.56,0
1516.58,0
1516.6,0
1516.62,0
1516.64,0
1516.66,0
1516.68,0
1516.7,0
1516.72,0
1516.74,0
1516.76,0
1516.78,0
1516.8,0
1516.82,0
1516.84,0
1516.86,0
1516.88,0
1516.9,0
1516.92,0
1516.94,0
1516.96,0
1516.98,0
1517,0
1517.02,0
1517.04,0
1517.06,0
1517.08,0
1517.1,0
1517.12,0
1517.14,0
1517.16,0
1517.18,0
1517.2,0
1517.22,0
1517.24,0
1517.26,0
1517.28,0
1517.3,0
1517.32,0
1517.34,0
1517.36,0
1517.38,0
1517.4,0
1517.42,0
1517.44,0
1517.46,0
1517.48,0
1517.5,0
1517.52,0
1517.54,0
1517.56,0
1517.58,0
1517.6,0
1517.62,0
1517.64,0
1517.66,0
1517.68,0
1517.7,0
1517.72,0
1517.74,0
1517.76,0
1517.78,0
1517.8,0
1517.82,0
1517.84,0
1517.86,0
1517.88,0
1517.9,0
1517.92,0
1517.94,0
1517.96,0
1517.98,0
1518,0
1518.02,0
1518.04,0
1518.06,0
1518.08,0
1518.1,0
1518.12,0
1518.14,0
1518.16,0
1518.18,0
1518.2,0
1518.22,0
1518.24,0
1518.26,0
1518.28,0
1518.3,0
1518.32,0
1518.34,0
1518.36,0
1518.38,0
1518.4,0
1518.42,0
1518.44,0
1518.46,0
1518.48,0
1518.5,0
1518.52,0
1518.54,0
1518.56,0
1518.58,0
1518.6,0
1518.62,0
1518.64,0
1518.66,0
1518.68,0
1518.7,0
1518.72,0
1518.74,0
1518.76,0
1518.78,0
1518.8,0
1518.82,0
1518.84,0
1518.86,0
1518.88,0
1518.9,0
1518.92,0
1518.94,0
1518.96,0
1518.98,0
1519,0
1519.02,0
1519.04,0
1519.06,0
1519.08,0
1519.1,0
1519.12,0
1519.14,0
1519.16,0
1519.18,0
1519.2,0
1519.22,0
1519.24,0
1519.26,0
1519.28,0
1519.3,0
1519.32,0
1519.34,0
